reg,sexe0,n_dose1_0,n_2_rappel_0,sexe1,n_dose1_1,n_2_rappel_1,sexe2,n_dose1_2,n_2_rappel_2
11,0,340,2719,1,167,1164,2,173,1555
11,0,96,585,1,43,239,2,53,346
11,0,216,3585,1,107,1509,2,109,2076
11,0,229,5091,1,99,2095,2,130,2996
11,0,327,4442,1,157,1780,2,170,2662
11,0,173,5314,1,71,2150,2,102,3164
11,0,253,6815,1,100,2900,2,153,3915
11,0,364,3496,1,166,1483,2,198,2013
11,0,88,1007,1,42,424,2,46,583
11,0,183,4919,1,86,2064,2,97,2855
11,0,209,6913,1,91,2780,2,118,4133
11,0,307,5844,1,151,2374,2,156,3470
11,0,208,6129,1,91,2492,2,117,3637
11,0,275,6072,1,120,2648,2,155,3424
11,0,308,2451,1,142,1082,2,166,1369
11,0,63,626,1,23,255,2,40,371
11,0,46,430,1,28,170,2,18,260
11,0,198,6153,1,90,2619,2,108,3534
11,0,293,5171,1,135,2122,2,158,3049
11,0,187,6233,1,83,2423,2,104,3810
11,0,256,6394,1,113,2610,2,143,3784
11,0,240,2462,1,110,1088,2,130,1374
11,0,94,832,1,41,362,2,53,470
11,0,208,3297,1,85,1376,2,123,1921
11,0,234,5879,1,90,2416,2,144,3463
11,0,274,4824,1,121,1947,2,153,2877
11,0,232,5009,1,102,2048,2,130,2961
11,0,232,5077,1,108,2115,2,124,2962
11,0,223,2092,1,113,903,2,110,1189
11,0,40,477,1,17,199,2,23,278
11,0,188,2937,1,92,1275,2,96,1662
11,0,246,4770,1,114,1988,2,132,2782
11,0,279,3829,1,132,1645,2,147,2184
11,0,208,4561,1,97,1866,2,111,2695
11,0,259,5107,1,109,2188,2,150,2919
11,0,250,2141,1,121,1000,2,129,1141
11,0,90,862,1,50,375,2,40,487
11,0,195,3690,1,86,1646,2,109,2044
11,0,228,6694,1,94,2916,2,134,3778
11,0,278,4910,1,117,2147,2,161,2763
11,0,215,5916,1,97,2573,2,118,3343
11,0,216,6089,1,84,2723,2,132,3366
11,0,249,2728,1,110,1234,2,139,1494
11,0,94,799,1,43,370,2,51,429
11,0,165,4012,1,70,1778,2,95,2234
11,0,191,6309,1,92,2771,2,99,3538
11,0,280,4579,1,132,2003,2,148,2576
11,0,173,5276,1,68,2265,2,105,3011
11,0,214,6172,1,85,2712,2,129,3460
11,0,247,2337,1,109,1073,2,138,1264
11,0,81,801,1,45,350,2,36,451
11,0,157,3798,1,83,1640,2,74,2158
11,0,193,6160,1,85,2697,2,108,3463
11,0,284,4359,1,125,1920,2,159,2439
11,0,42,461,1,16,205,2,26,256
11,0,197,4059,1,85,1839,2,112,2220
11,0,140,1899,1,64,864,2,76,1035
11,0,52,505,1,32,229,2,20,276
11,0,139,3468,1,58,1591,2,81,1877
11,0,196,5732,1,91,2562,2,105,3170
11,0,253,4423,1,122,2020,2,131,2403
11,0,177,5668,1,78,2495,2,99,3173
11,0,190,6228,1,92,2808,2,98,3420
11,0,235,2423,1,105,1112,2,130,1311
11,0,48,640,1,22,299,2,26,341
11,0,51,674,1,25,324,2,26,350
11,0,196,6792,1,87,3072,2,109,3720
11,0,238,5316,1,112,2488,2,126,2828
11,0,173,6185,1,72,2825,2,101,3360
11,0,201,7258,1,97,3303,2,104,3955
11,0,237,3243,1,109,1527,2,128,1716
11,0,66,1032,1,32,493,2,34,539
11,0,136,4445,1,72,2030,2,64,2415
11,0,165,7643,1,78,3554,2,87,4089
11,0,273,5517,1,128,2550,2,145,2967
11,0,129,6360,1,61,2986,2,68,3374
11,0,166,7443,1,69,3423,2,97,4020
11,0,189,2690,1,81,1305,2,108,1385
11,0,64,922,1,27,436,2,37,486
11,0,154,4988,1,69,2364,2,85,2624
11,0,181,8610,1,92,4014,2,89,4596
11,0,248,7516,1,112,3610,2,136,3906
11,0,150,9429,1,65,4408,2,85,5021
24,0,4,0,1,3,0,2,1,0
24,0,20,0,1,8,0,2,12,0
24,0,11,0,1,4,0,2,7,0
24,0,3,0,1,2,0,2,1,0
24,0,1,0,1,1,0,2,0,0
24,0,10,0,1,6,0,2,4,0
24,0,0,0,1,0,0,2,0,0
24,0,1,0,1,0,0,2,1,0
24,0,29,0,1,4,0,2,25,0
24,0,206,0,1,78,0,2,128,0
24,0,353,0,1,132,0,2,221,0
24,0,593,0,1,203,0,2,390,0
24,0,1025,0,1,389,0,2,636,0
24,0,501,0,1,283,0,2,218,0
24,0,402,0,1,197,0,2,205,0
24,0,1302,0,1,458,0,2,844,0
24,0,2497,0,1,863,0,2,1634,0
24,0,2160,0,1,749,0,2,1411,0
24,0,2566,0,1,927,0,2,1639,0
24,0,2127,0,1,694,0,2,1433,0
24,0,729,0,1,313,0,2,416,0
24,0,338,0,1,119,0,2,219,0
24,0,3264,0,1,1251,0,2,2013,0
24,0,6157,0,1,2094,0,2,4063,0
24,0,6990,0,1,2459,0,2,4531,0
24,0,7289,0,1,2448,0,2,4841,0
24,0,5056,0,1,1927,0,2,3129,0
24,0,1232,0,1,576,0,2,656,0
24,0,224,0,1,103,0,2,121,0
24,0,3022,0,1,1310,0,2,1712,0
24,0,4810,0,1,1818,0,2,2992,0
24,0,5102,0,1,1921,0,2,3181,0
24,0,5472,0,1,2042,0,2,3430,0
24,0,3304,0,1,1357,0,2,1947,0
24,0,1139,0,1,493,0,2,646,0
24,0,240,0,1,94,0,2,146,0
24,0,2134,0,1,941,0,2,1193,0
24,0,2917,0,1,1274,0,2,1643,0
24,0,3056,0,1,1358,0,2,1698,0
24,0,3151,0,1,1385,0,2,1766,0
24,0,2312,0,1,999,0,2,1313,0
24,0,729,0,1,332,0,2,397,0
24,0,149,0,1,70,0,2,79,0
24,0,1989,0,1,874,0,2,1115,0
24,0,3357,0,1,1430,0,2,1927,0
24,0,4063,0,1,1606,0,2,2457,0
24,0,4607,0,1,1842,0,2,2765,0
24,0,3518,0,1,1378,0,2,2140,0
24,0,810,0,1,351,0,2,459,0
24,0,420,0,1,146,0,2,274,0
24,0,1989,0,1,775,0,2,1214,0
24,0,2848,0,1,1069,0,2,1779,0
24,0,2694,0,1,1023,0,2,1671,0
24,0,3466,0,1,1317,0,2,2149,0
24,0,3162,0,1,1278,0,2,1884,0
24,0,1188,0,1,500,0,2,688,0
24,0,426,0,1,181,0,2,245,0
24,0,1683,0,1,666,0,2,1017,0
24,0,2382,0,1,972,0,2,1410,0
24,0,2109,0,1,901,0,2,1208,0
24,0,3641,0,1,1688,0,2,1953,0
24,0,4432,0,1,2125,0,2,2307,0
24,0,1891,0,1,941,0,2,950,0
24,0,94,0,1,54,0,2,40,0
24,0,2234,0,1,986,0,2,1248,0
24,0,3484,0,1,1542,0,2,1942,0
24,0,3675,0,1,1697,0,2,1978,0
24,0,5389,0,1,2431,0,2,2958,0
24,0,7193,0,1,3267,0,2,3926,0
24,0,7534,0,1,3581,0,2,3953,0
24,0,2520,0,1,1157,0,2,1363,0
24,0,2836,0,1,1263,0,2,1573,0
24,0,5923,0,1,2646,0,2,3277,0
24,0,6576,0,1,2902,0,2,3674,0
24,0,7957,0,1,3531,0,2,4426,0
24,0,11022,0,1,5079,0,2,5943,0
24,0,7077,0,1,3515,0,2,3562,0
24,0,1564,0,1,700,0,2,864,0
24,0,4726,0,1,2094,0,2,2632,0
24,0,4708,0,1,2041,0,2,2667,0
24,0,4625,0,1,2048,0,2,2577,0
24,0,5190,0,1,2201,0,2,2989,0
24,0,8001,0,1,3619,0,2,4382,0
24,0,4555,0,1,2255,0,2,2300,0
24,0,571,0,1,247,0,2,324,0
24,0,5054,0,1,2287,0,2,2767,0
24,0,8282,0,1,3696,0,2,4586,0
24,0,9065,0,1,4209,0,2,4856,0
24,0,12514,0,1,5730,0,2,6784,0
24,0,13595,0,1,6300,0,2,7295,0
24,0,5984,0,1,2727,0,2,3257,0
24,0,564,0,1,264,0,2,300,0
24,0,6952,0,1,2946,0,2,4006,0
24,0,10395,0,1,4328,0,2,6067,0
24,0,10119,0,1,4229,0,2,5890,0
24,0,12357,0,1,5024,0,2,7333,0
24,0,10865,0,1,4577,0,2,6288,0
24,0,3541,0,1,1636,0,2,1905,0
24,0,473,0,1,234,0,2,239,0
24,0,535,0,1,260,0,2,275,0
24,0,8521,0,1,3571,0,2,4950,0
24,0,11200,0,1,4693,0,2,6507,0
24,0,14380,0,1,6051,0,2,8329,0
24,0,17814,0,1,7852,0,2,9962,0
24,0,9634,0,1,4621,0,2,5013,0
24,0,2866,0,1,1417,0,2,1449,0
24,0,10845,0,1,4788,0,2,6057,0
24,0,15163,0,1,6708,0,2,8454,0
24,0,13707,0,1,6048,0,2,7659,0
24,0,15462,0,1,6832,0,2,8630,0
24,0,15840,0,1,7055,0,2,8785,0
24,0,8146,0,1,3623,0,2,4523,0
24,0,1110,0,1,468,0,2,642,0
24,0,9469,0,1,4043,0,2,5426,0
24,0,12672,0,1,5533,0,2,7139,0
24,0,12396,0,1,5302,0,2,7094,0
24,0,13881,0,1,6047,0,2,7834,0
24,0,13846,0,1,6074,0,2,7772,0
24,0,10299,0,1,4883,0,2,5416,0
24,0,2986,0,1,1391,0,2,1595,0
24,0,10354,0,1,4566,0,2,5788,0
24,0,14122,0,1,6316,0,2,7806,0
24,0,13366,0,1,5945,0,2,7421,0
24,0,16833,0,1,7473,0,2,9360,0
24,0,17587,0,1,8014,0,2,9573,0
24,0,3106,0,1,1413,0,2,1693,0
24,0,2329,0,1,1080,0,2,1249,0
24,0,11838,0,1,5377,0,2,6461,0
24,0,13355,0,1,6155,0,2,7200,0
24,0,14504,0,1,6532,0,2,7972,0
24,0,17847,0,1,8226,0,2,9621,0
24,0,14901,0,1,7031,0,2,7870,0
24,0,4510,0,1,2135,0,2,2375,0
24,0,2559,0,1,1184,0,2,1375,0
24,0,12060,0,1,5794,0,2,6266,0
24,0,16836,0,1,8137,0,2,8699,0
24,0,18712,0,1,8658,0,2,10054,0
24,0,7876,0,1,3764,0,2,4112,0
24,0,15264,0,1,7304,0,2,7960,0
24,0,11423,0,1,5613,0,2,5810,0
24,0,3488,0,1,1692,0,2,1796,0
24,0,13843,0,1,6611,0,2,7232,0
24,0,19114,0,1,9185,0,2,9929,0
24,0,19677,0,1,8967,0,2,10710,0
24,0,21886,0,1,10501,0,2,11385,0
24,0,19079,0,1,9399,0,2,9680,0
24,0,8661,0,1,4275,0,2,4386,0
24,0,3248,0,1,1624,0,2,1624,0
24,0,9126,0,1,4381,0,2,4745,0
24,0,18390,0,1,9086,0,2,9304,0
24,0,20051,0,1,9171,0,2,10880,0
24,0,21416,0,1,10398,0,2,11018,0
24,0,20867,0,1,10447,0,2,10420,0
24,0,13005,0,1,6544,0,2,6461,0
24,0,2282,0,1,1125,0,2,1157,0
24,0,15067,0,1,7432,0,2,7635,0
24,0,20452,0,1,10264,0,2,10188,0
24,0,18559,0,1,9071,0,2,9488,0
24,0,21516,0,1,10841,0,2,10675,0
24,0,20280,0,1,10627,0,2,9653,0
24,0,10528,0,1,5336,0,2,5192,0
24,0,2356,0,1,1173,0,2,1183,0
24,0,14551,0,1,7430,0,2,7121,0
24,0,16519,0,1,8385,0,2,8134,0
24,0,16967,0,1,8292,0,2,8675,0
24,0,18446,0,1,9309,0,2,9137,0
24,0,17332,0,1,8821,0,2,8511,0
24,0,10648,0,1,5618,0,2,5030,0
24,0,1145,0,1,600,0,2,545,0
24,0,10608,0,1,5388,0,2,5220,0
24,0,13283,0,1,6864,0,2,6419,0
24,0,13665,0,1,6881,0,2,6784,0
24,0,13535,0,1,6822,0,2,6713,0
24,0,14656,0,1,7588,0,2,7068,0
24,0,8261,0,1,4389,0,2,3871,0
24,0,740,0,1,394,0,2,346,0
24,0,9008,0,1,4629,0,2,4379,0
24,0,10323,0,1,5214,0,2,5108,0
24,0,9919,0,1,4806,0,2,5113,0
24,0,9198,0,1,4643,0,2,4555,0
24,0,10743,0,1,5530,0,2,5213,0
24,0,5508,0,1,2859,0,2,2649,0
24,0,802,0,1,406,0,2,396,0
24,0,6568,0,1,3394,0,2,3174,0
24,0,7875,0,1,4015,0,2,3860,0
24,0,8359,0,1,4220,0,2,4138,0
24,0,8136,0,1,4150,0,2,3986,0
24,0,8570,0,1,4513,0,2,4057,0
24,0,4374,0,1,2340,0,2,2034,0
24,0,663,0,1,344,0,2,319,0
24,0,6733,0,1,3473,0,2,3260,0
24,0,8101,0,1,4152,0,2,3949,0
24,0,7783,0,1,3856,0,2,3927,0
24,0,9225,0,1,4792,0,2,4433,0
24,0,7772,0,1,3937,0,2,3835,0
24,0,4739,0,1,2593,0,2,2146,0
24,0,589,0,1,307,0,2,282,0
24,0,5719,0,1,2863,0,2,2856,0
24,0,9221,0,1,4597,0,2,4624,0
24,0,4237,0,1,2120,0,2,2117,0
24,0,13145,0,1,6446,0,2,6699,0
24,0,11950,0,1,6024,0,2,5926,0
24,0,6307,0,1,3264,0,2,3043,0
24,0,1304,0,1,690,0,2,614,0
24,0,8935,0,1,4424,0,2,4511,0
24,0,14597,0,1,7316,0,2,7281,0
24,0,15827,0,1,7975,0,2,7852,0
24,0,19620,0,1,9581,0,2,10038,0
24,0,16146,0,1,8166,0,2,7980,0
24,0,7900,0,1,4171,0,2,3729,0
24,0,1026,0,1,537,0,2,489,0
24,0,13668,0,1,6851,0,2,6817,0
24,0,18933,0,1,9624,0,2,9309,0
24,0,19056,0,1,9570,0,2,9486,0
24,0,20870,0,1,10572,0,2,10298,0
24,0,19117,0,1,10087,0,2,9030,0
24,0,7005,0,1,3816,0,2,3189,0
24,0,1215,0,1,667,0,2,548,0
24,0,13089,0,1,6768,0,2,6321,0
24,0,18207,0,1,9530,0,2,8677,0
24,0,16644,0,1,8703,0,2,7941,0
24,0,16126,0,1,8355,0,2,7771,0
24,0,15345,0,1,8167,0,2,7178,0
24,0,6167,0,1,3383,0,2,2784,0
24,0,715,0,1,349,0,2,366,0
24,0,10064,0,1,5331,0,2,4733,0
24,0,12936,0,1,6855,0,2,6081,0
24,0,10677,0,1,5597,0,2,5080,0
24,0,10504,0,1,5608,0,2,4896,0
24,0,9238,0,1,5002,0,2,4236,0
24,0,3871,0,1,2181,0,2,1690,0
24,0,778,0,1,430,0,2,348,0
24,0,5945,0,1,3156,0,2,2789,0
24,0,8018,0,1,4204,0,2,3814,0
24,0,7275,0,1,3861,0,2,3414,0
24,0,6947,0,1,3735,0,2,3212,0
24,0,6257,0,1,3378,0,2,2879,0
24,0,2924,0,1,1600,0,2,1324,0
24,0,180,0,1,105,0,2,75,0
24,0,5181,0,1,2751,0,2,2430,0
24,0,6700,0,1,3484,0,2,3216,0
24,0,5440,0,1,2805,0,2,2635,0
24,0,5164,0,1,2742,0,2,2422,0
24,0,5282,0,1,2766,0,2,2516,0
24,0,2816,0,1,1500,0,2,1316,0
24,0,519,0,1,285,0,2,234,0
24,0,4584,0,1,2343,0,2,2241,0
24,0,4632,0,1,2464,0,2,2168,0
24,0,4460,0,1,2357,0,2,2103,0
24,0,3702,0,1,1946,0,2,1756,0
24,0,4156,0,1,2233,0,2,1923,0
24,0,2665,0,1,1399,0,2,1266,0
24,0,367,0,1,192,0,2,175,0
24,0,2421,0,1,1216,0,2,1205,0
24,0,2574,0,1,1335,0,2,1239,0
24,0,3222,0,1,1606,0,2,1616,0
24,0,2600,0,1,1287,0,2,1313,0
24,0,3290,0,1,1655,0,2,1635,0
24,0,1724,0,1,894,0,2,830,0
24,0,509,0,1,272,0,2,237,0
24,0,1962,0,1,1011,0,2,951,0
24,0,2418,0,1,1169,0,2,1249,0
24,0,2826,1,1,1391,1,2,1435,0
24,0,2354,3,1,1177,1,2,1177,2
24,0,2662,3,1,1354,1,2,1307,2
24,0,1374,1,1,739,0,2,635,1
24,0,96,0,1,50,0,2,46,0
24,0,1305,2,1,640,0,2,665,2
24,0,1616,2,1,823,2,2,793,0
24,0,1719,1,1,865,0,2,854,1
24,0,1698,6,1,848,3,2,850,3
24,0,1843,2,1,945,0,2,898,2
24,0,1036,0,1,561,0,2,475,0
24,0,75,0,1,40,0,2,35,0
24,0,1193,5,1,596,2,2,597,3
24,0,1299,0,1,669,0,2,630,0
24,0,1553,4,1,804,3,2,749,1
24,0,1335,2,1,659,1,2,676,1
24,0,1672,1,1,891,1,2,781,0
24,0,887,0,1,486,0,2,401,0
24,0,128,0,1,68,0,2,60,0
24,0,943,1,1,494,0,2,449,1
24,0,1247,2,1,641,1,2,606,1
24,0,1483,3,1,766,0,2,717,3
24,0,996,1,1,478,0,2,518,1
24,0,1530,0,1,740,0,2,790,0
24,0,971,0,1,484,0,2,487,0
24,0,52,0,1,32,0,2,20,0
24,0,959,3,1,508,3,2,451,0
24,0,1007,1,1,507,1,2,500,0
24,0,1294,2,1,659,1,2,635,1
24,0,828,0,1,411,0,2,417,0
24,0,1436,7,1,720,2,2,716,5
24,0,931,0,1,478,0,2,453,0
24,0,47,0,1,29,0,2,18,0
24,0,877,2,1,436,0,2,441,2
24,0,805,2,1,410,1,2,395,1
24,0,1220,3,1,624,0,2,596,3
24,0,744,1,1,369,0,2,375,1
24,0,1251,3,1,618,2,2,633,1
24,0,658,3,1,327,1,2,331,2
24,0,80,0,1,41,0,2,39,0
24,0,890,1,1,464,1,2,426,0
24,0,712,0,1,344,0,2,368,0
24,0,1046,1,1,521,0,2,525,1
24,0,641,0,1,336,0,2,305,0
24,0,1066,2,1,535,1,2,531,1
24,0,502,0,1,259,0,2,243,0
24,0,21,0,1,12,0,2,9,0
24,0,113,0,1,61,0,2,52,0
24,0,821,1,1,413,0,2,408,1
24,0,880,1,1,427,0,2,453,1
24,0,642,4,1,297,2,2,345,2
24,0,1013,2,1,499,1,2,514,1
24,0,616,2,1,310,1,2,306,1
24,0,18,0,1,6,0,2,12,0
24,0,635,3,1,329,1,2,306,2
24,0,675,1,1,324,0,2,351,1
24,0,986,5,1,464,2,2,522,3
24,0,118,0,1,55,0,2,63,0
24,0,887,2,1,435,0,2,452,2
24,0,525,2,1,253,0,2,272,2
24,0,21,0,1,11,0,2,10,0
24,0,614,3,1,317,2,2,297,1
24,0,824,7,1,422,1,2,402,6
24,0,1110,6,1,578,4,2,532,2
24,0,706,4,1,340,3,2,366,1
24,0,1117,1,1,557,1,2,560,0
24,0,744,1,1,372,1,2,372,0
24,0,84,0,1,42,0,2,42,0
24,0,719,7,1,382,3,2,337,4
24,0,846,3,1,417,0,2,429,3
24,0,1130,4,1,546,0,2,584,4
24,0,715,0,1,361,0,2,354,0
24,0,1104,2,1,572,0,2,532,2
24,0,664,5,1,356,3,2,308,2
24,0,55,3,1,25,2,2,30,1
24,0,579,1,1,277,1,2,302,0
24,0,678,2,1,346,1,2,332,1
24,0,719,3,1,373,2,2,346,1
24,0,647,6,1,317,3,2,330,3
24,0,757,6,1,360,3,2,397,3
24,0,401,1,1,221,0,2,180,1
24,0,81,4,1,51,3,2,30,1
24,0,513,8,1,270,2,2,243,6
24,0,722,10,1,348,6,2,374,4
24,0,701,5,1,348,1,2,353,4
24,0,691,5,1,331,1,2,360,4
24,0,802,7,1,429,3,2,373,4
24,0,494,11,1,257,5,2,237,6
24,0,132,1,1,72,0,2,60,1
24,0,490,4,1,272,2,2,218,2
24,0,788,8,1,409,3,2,379,5
24,0,780,9,1,406,6,2,373,3
24,0,863,16,1,455,8,2,408,8
24,0,937,6,1,488,2,2,449,4
24,0,725,10,1,374,5,2,351,5
24,0,162,1,1,85,1,2,77,0
24,0,878,5,1,485,2,2,393,3
24,0,1153,10,1,596,6,2,557,4
24,0,1219,15,1,639,8,2,580,7
24,0,997,22,1,553,12,2,444,10
24,0,341,2,1,179,1,2,162,1
24,0,14,3,1,10,2,2,4,1
24,0,57,3,1,23,2,2,34,1
24,0,784,7,1,420,4,2,364,3
24,0,1019,39,1,555,18,2,464,21
24,0,926,55,1,491,30,2,434,25
24,0,917,51,1,517,26,2,400,25
24,0,341,28,1,192,12,2,149,16
24,0,14,1,1,8,1,2,6,0
24,0,61,4,1,36,3,2,25,1
24,0,931,71,1,504,33,2,426,38
24,0,1451,146,1,780,72,2,671,74
24,0,2119,126,1,1084,61,2,1035,65
24,0,1589,173,1,775,78,2,814,95
24,0,1730,196,1,926,99,2,804,97
24,0,1554,86,1,825,39,2,729,47
24,0,262,37,1,123,20,2,139,17
24,0,1176,139,1,636,71,2,540,68
24,0,1463,259,1,773,135,2,690,124
24,0,2412,183,1,1252,92,2,1160,91
24,0,1337,279,1,675,143,2,662,136
24,0,1464,358,1,755,198,2,709,160
24,0,1368,145,1,716,64,2,652,81
24,0,109,17,1,55,7,2,54,10
24,0,753,140,1,393,73,2,360,67
24,0,941,254,1,487,126,2,454,128
24,0,1917,192,1,965,98,2,951,94
24,0,762,284,1,365,140,2,397,144
24,0,949,334,1,479,186,2,470,148
24,0,1115,149,1,604,73,2,511,76
24,0,124,18,1,56,9,2,68,9
24,0,473,174,1,250,81,2,223,93
24,0,645,343,1,326,168,2,319,175
24,0,1271,260,1,629,122,2,642,138
24,0,518,300,1,276,146,2,242,154
24,0,759,425,1,402,191,2,357,234
24,0,688,168,1,364,79,2,324,89
24,0,43,14,1,23,7,2,20,7
24,0,331,163,1,164,82,2,167,81
24,0,361,393,1,183,201,2,178,192
24,0,874,286,1,450,144,2,424,142
24,0,316,347,1,173,163,2,143,184
24,0,421,429,1,211,209,2,210,220
24,0,386,192,1,190,93,2,196,99
24,0,28,19,1,13,10,2,15,9
24,0,294,224,1,145,107,2,149,117
24,0,320,361,1,182,180,2,138,181
24,0,537,234,1,271,125,2,266,109
24,0,215,275,1,104,137,2,111,138
24,0,331,365,1,163,185,2,168,180
24,0,207,132,1,109,63,2,98,69
24,0,11,25,1,7,14,2,4,11
24,0,199,155,1,98,81,2,101,74
24,0,185,335,1,80,160,2,105,175
24,0,354,244,1,174,136,2,180,108
24,0,142,317,1,72,153,2,70,164
24,0,208,391,1,118,190,2,90,201
24,0,143,119,1,74,55,2,69,64
24,0,8,18,1,7,12,2,1,6
24,0,105,180,1,57,92,2,48,88
24,0,152,349,1,72,165,2,80,184
24,0,193,221,1,87,108,2,106,113
24,0,85,239,1,44,109,2,41,130
24,0,151,382,1,89,185,2,62,197
24,0,96,148,1,54,79,2,42,69
24,0,11,20,1,5,7,2,6,13
24,0,82,159,1,42,77,2,40,82
24,0,81,275,1,36,136,2,45,139
24,0,162,210,1,73,96,2,89,114
24,0,59,199,1,31,95,2,28,104
24,0,95,350,1,44,172,2,51,178
24,0,44,160,1,19,76,2,25,84
24,0,2,9,1,0,7,2,2,2
24,0,37,129,1,16,61,2,21,68
24,0,45,234,1,19,117,2,26,117
24,0,109,176,1,57,90,2,52,86
24,0,51,137,1,24,65,2,27,72
24,0,48,269,1,20,117,2,28,152
24,0,55,151,1,24,71,2,31,80
24,0,1,9,1,1,3,2,0,6
24,0,30,312,1,7,163,2,23,149
24,0,39,568,1,16,262,2,23,306
24,0,68,564,1,38,278,2,30,286
24,0,27,621,1,15,289,2,12,332
24,0,58,901,1,23,430,2,35,471
24,0,48,343,1,14,148,2,34,195
24,0,5,14,1,2,6,2,3,8
24,0,30,696,1,10,325,2,20,371
24,0,55,1202,1,26,573,2,29,629
24,0,99,772,1,61,335,2,38,437
24,0,36,1147,1,23,530,2,13,617
24,0,56,1478,1,26,653,2,30,825
24,0,38,423,1,18,177,2,20,246
24,0,11,62,1,5,27,2,6,35
24,0,22,875,1,11,408,2,11,467
24,0,27,1441,1,11,651,2,16,790
24,0,79,1082,1,42,444,2,37,638
24,0,54,1307,1,23,558,2,31,749
24,0,46,1735,1,19,775,2,27,960
24,0,41,554,1,20,230,2,21,324
24,0,2,21,1,2,11,2,0,10
24,0,32,852,1,13,346,2,19,506
24,0,58,1851,1,25,780,2,33,1071
24,0,54,1413,1,29,526,2,25,887
24,0,44,1844,1,20,783,2,24,1061
24,0,57,2206,1,29,920,2,28,1286
24,0,28,646,1,11,276,2,17,370
24,0,4,85,1,1,35,2,3,50
24,0,20,931,1,10,377,2,10,554
24,0,43,1969,1,16,784,2,27,1185
24,0,48,1380,1,30,599,2,18,781
24,0,36,1591,1,20,635,2,16,956
24,0,38,1800,1,21,764,2,17,1036
24,0,23,423,1,10,205,2,13,218
24,0,1,24,1,1,10,2,0,14
24,0,1,35,1,1,15,2,0,20
24,0,45,1405,1,24,566,2,21,839
24,0,52,1379,1,23,563,2,29,816
24,0,36,1654,1,18,661,2,18,993
24,0,42,1957,1,16,857,2,26,1100
24,0,26,527,1,13,243,2,13,284
24,0,1,66,1,0,25,2,1,41
24,0,13,865,1,6,357,2,7,508
24,0,33,2047,1,12,808,2,21,1239
24,0,71,1682,1,32,664,2,39,1018
24,0,29,2113,1,12,851,2,17,1262
24,0,65,2349,1,30,1026,2,35,1323
24,0,30,605,1,10,273,2,20,332
24,0,2,31,1,0,13,2,2,18
24,0,31,783,1,14,339,2,17,444
24,0,57,1749,1,25,760,2,32,989
24,0,43,1158,1,17,478,2,26,680
24,0,31,1841,1,15,743,2,16,1098
24,0,44,2116,1,20,887,2,24,1229
24,0,29,429,1,10,192,2,19,237
24,0,2,61,1,1,30,2,1,31
24,0,18,862,1,6,356,2,12,506
24,0,38,2067,1,15,855,2,23,1212
24,0,61,1522,1,19,600,2,42,922
24,0,28,1827,1,14,728,2,14,1099
24,0,47,2202,1,18,933,2,29,1269
24,0,38,706,1,20,323,2,18,383
24,0,4,51,1,3,25,2,1,26
24,0,26,867,1,13,359,2,13,508
24,0,42,1937,1,20,848,2,22,1089
24,0,35,1387,1,19,574,2,16,813
24,0,27,1764,1,15,777,2,12,987
24,0,46,1864,1,22,808,2,24,1056
24,0,32,580,1,16,262,2,16,318
24,0,1,39,1,1,19,2,0,20
24,0,36,872,1,12,365,2,24,507
24,0,33,2008,1,14,823,2,19,1185
24,0,46,1189,1,19,500,2,27,689
24,0,5,23,1,3,9,2,2,14
24,0,32,1182,1,10,507,2,22,675
24,0,29,399,1,10,183,2,19,216
24,0,1,32,1,0,9,2,1,23
24,0,15,986,1,5,398,2,10,588
24,0,36,1894,1,15,819,2,21,1075
24,0,23,1175,1,7,533,2,16,642
24,0,31,1852,1,14,812,2,17,1040
24,0,43,2417,1,16,1089,2,27,1328
24,0,26,426,1,11,192,2,15,234
24,0,6,21,1,3,8,2,3,13
24,0,2,36,1,0,17,2,2,19
24,0,22,1924,1,7,888,2,15,1036
24,0,33,1441,1,17,644,2,16,797
24,0,27,1983,1,12,908,2,15,1075
24,0,33,2486,1,19,1133,2,14,1353
24,0,27,820,1,15,387,2,12,433
24,0,1,114,1,0,47,2,1,67
24,0,15,865,1,10,373,2,5,492
24,0,38,2567,1,17,1156,2,21,1411
24,0,32,1447,1,12,652,2,20,795
24,0,25,1963,1,10,889,2,15,1074
24,0,36,2679,1,25,1256,2,11,1423
24,0,21,825,1,10,401,2,11,424
24,0,0,24,1,0,11,2,0,13
24,0,20,1167,1,11,553,2,9,614
24,0,33,2808,1,18,1294,2,15,1514
24,0,27,1772,1,12,844,2,15,928
24,0,25,2868,1,14,1306,2,11,1562
27,0,12,0,1,7,0,2,5,0
27,0,16,0,1,6,0,2,10,0
27,0,22,0,1,9,0,2,13,0
27,0,27,0,1,4,0,2,23,0
27,0,5,0,1,2,0,2,3,0
27,0,128,0,1,69,0,2,59,0
27,0,13,0,1,2,0,2,11,0
27,0,1,0,1,0,0,2,1,0
27,0,34,0,1,14,0,2,20,0
27,0,282,0,1,126,0,2,156,0
27,0,732,0,1,270,0,2,462,0
27,0,1565,0,1,573,0,2,992,0
27,0,1902,0,1,745,0,2,1157,0
27,0,680,0,1,224,0,2,456,0
27,0,12,0,1,5,0,2,7,0
27,0,2437,0,1,847,0,2,1590,0
27,0,3720,0,1,1219,0,2,2501,0
27,0,3792,0,1,1287,0,2,2505,0
27,0,4651,0,1,1612,0,2,3039,0
